FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
1,IP,All Opioids,Sex,Female,32,08/01/2022,08/31/2022,2.499870874438304,Percent
1,IP,Stimulants,Sex,Female,32,08/01/2022,08/31/2022,1.296420639429782,Percent
1,IP,Cannabis,Sex,Female,32,08/01/2022,08/31/2022,1.275760549558391,Percent
1,IP,Benzodiazepine,Sex,Female,32,08/01/2022,08/31/2022,0.397706730024276,Percent
1,IP,All Drugs,Sex,Female,33,09/01/2022,09/30/2022,22.867360891974332,Percent
1,IP,All Opioids,Sex,Female,33,09/01/2022,09/30/2022,2.38771431576733,Percent
1,IP,Stimulants,Sex,Female,33,09/01/2022,09/30/2022,1.398969180603766,Percent
1,IP,Cannabis,Sex,Female,33,09/01/2022,09/30/2022,1.404228463237614,Percent
1,IP,Benzodiazepine,Sex,Female,33,09/01/2022,09/30/2022,0.473335437046387,Percent
1,IP,All Drugs,Sex,Female,34,10/01/2022,10/31/2022,22.297842306916717,Percent
1,IP,All Opioids,Sex,Female,34,10/01/2022,10/31/2022,2.30893325267191,Percent
1,IP,Stimulants,Sex,Female,34,10/01/2022,10/31/2022,1.240169388989716,Percent
1,IP,Cannabis,Sex,Female,34,10/01/2022,10/31/2022,1.250252066948982,Percent
1,IP,Benzodiazepine,Sex,Female,34,10/01/2022,10/31/2022,0.443637830207703,Percent
1,IP,All Drugs,Sex,Female,35,11/01/2022,11/30/2022,22.411010915994307,Percent
1,IP,All Opioids,Sex,Female,35,11/01/2022,11/30/2022,2.415757000474608,Percent
1,IP,Stimulants,Sex,Female,35,11/01/2022,11/30/2022,1.134314190792596,Percent
1,IP,Cannabis,Sex,Female,35,11/01/2022,11/30/2022,1.257712387280494,Percent
1,IP,Benzodiazepine,Sex,Female,35,11/01/2022,11/30/2022,0.474608448030375,Percent
1,IP,All Drugs,Sex,Female,36,12/01/2022,12/31/2022,22.065705281252985,Percent
1,IP,All Opioids,Sex,Female,36,12/01/2022,12/31/2022,2.420972208958074,Percent
1,IP,Stimulants,Sex,Female,36,12/01/2022,12/31/2022,1.2749498615223,Percent
1,IP,Cannabis,Sex,Female,36,12/01/2022,12/31/2022,1.20809855792188,Percent
1,IP,Benzodiazepine,Sex,Female,36,12/01/2022,12/31/2022,0.429758380288416,Percent
1,IP,All Drugs,Sex,Female,37,01/01/2023,01/31/2023,22.583619320801105,Percent
1,IP,All Opioids,Sex,Female,37,01/01/2023,01/31/2023,2.463760692516519,Percent
1,IP,Stimulants,Sex,Female,37,01/01/2023,01/31/2023,1.408594990523997,Percent
1,IP,Cannabis,Sex,Female,37,01/01/2023,01/31/2023,1.275418736874456,Percent
1,IP,Benzodiazepine,Sex,Female,37,01/01/2023,01/31/2023,0.476361214977206,Percent
1,IP,All Drugs,Sex,Female,38,02/01/2023,02/28/2023,22.817962119934805,Percent
1,IP,All Opioids,Sex,Female,38,02/01/2023,02/28/2023,2.714550665992244,Percent
1,IP,Stimulants,Sex,Female,38,02/01/2023,02/28/2023,1.545551621424156,Percent
1,IP,Cannabis,Sex,Female,38,02/01/2023,02/28/2023,1.393806553138875,Percent
1,IP,Benzodiazepine,Sex,Female,38,02/01/2023,02/28/2023,0.50019670657,Percent
1,IP,All Drugs,Sex,Female,39,03/01/2023,03/31/2023,23.316352521650536,Percent
1,IP,All Opioids,Sex,Female,39,03/01/2023,03/31/2023,2.50636780438105,Percent
1,IP,Stimulants,Sex,Female,39,03/01/2023,03/31/2023,1.380539989811513,Percent
1,IP,Cannabis,Sex,Female,39,03/01/2023,03/31/2023,1.487519103413143,Percent
1,IP,Benzodiazepine,Sex,Female,39,03/01/2023,03/31/2023,0.499235863474274,Percent
1,IP,All Drugs,Sex,Female,40,04/01/2023,04/30/2023,23.419556895951747,Percent
1,IP,All Opioids,Sex,Female,40,04/01/2023,04/30/2023,2.441712098364459,Percent
1,IP,Stimulants,Sex,Female,40,04/01/2023,04/30/2023,1.304953021691219,Percent
1,IP,Cannabis,Sex,Female,40,04/01/2023,04/30/2023,1.641340911727178,Percent
1,IP,Benzodiazepine,Sex,Female,40,04/01/2023,04/30/2023,0.423384758148707,Percent
1,IP,All Drugs,Sex,Female,41,05/01/2023,05/27/2023,24.732867929904543,Percent
1,IP,All Opioids,Sex,Female,41,05/01/2023,05/27/2023,2.550220829177946,Percent
1,IP,Stimulants,Sex,Female,41,05/01/2023,05/27/2023,1.495939592534549,Percent
1,IP,Cannabis,Sex,Female,41,05/01/2023,05/27/2023,1.467445505057701,Percent
1,IP,Benzodiazepine,Sex,Female,41,05/01/2023,05/27/2023,0.455905399629577,Percent
1,IP,All Drugs,Sex,Male,1,01/01/2020,01/31/2020,30.45555555555556,Percent
1,IP,All Opioids,Sex,Male,1,01/01/2020,01/31/2020,4.322222222222223,Percent
1,IP,Stimulants,Sex,Male,1,01/01/2020,01/31/2020,2.983333333333333,Percent
1,IP,Cannabis,Sex,Male,1,01/01/2020,01/31/2020,2.477777777777778,Percent
1,IP,Benzodiazepine,Sex,Male,1,01/01/2020,01/31/2020,0.855555555555556,Percent
1,IP,All Drugs,Sex,Male,2,02/01/2020,02/29/2020,29.681141815973277,Percent
1,IP,All Opioids,Sex,Male,2,02/01/2020,02/29/2020,3.856665654418463,Percent
1,IP,Stimulants,Sex,Male,2,02/01/2020,02/29/2020,2.860613422411175,Percent
1,IP,Cannabis,Sex,Male,2,02/01/2020,02/29/2020,2.514424536896447,Percent
1,IP,Benzodiazepine,Sex,Male,2,02/01/2020,02/29/2020,0.728818706346796,Percent
1,IP,All Drugs,Sex,Male,3,03/01/2020,03/31/2020,28.9749430523918,Percent
1,IP,All Opioids,Sex,Male,3,03/01/2020,03/31/2020,4.56882525219655,Percent
1,IP,Stimulants,Sex,Male,3,03/01/2020,03/31/2020,2.974292222583794,Percent
1,IP,Cannabis,Sex,Male,3,03/01/2020,03/31/2020,2.290920924178328,Percent
1,IP,Benzodiazepine,Sex,Male,3,03/01/2020,03/31/2020,0.917670029287341,Percent
1,IP,All Drugs,Sex,Male,4,04/01/2020,04/30/2020,27.02205882352941,Percent
1,IP,All Opioids,Sex,Male,4,04/01/2020,04/30/2020,3.772378516624041,Percent
1,IP,Stimulants,Sex,Male,4,04/01/2020,04/30/2020,2.781329923273658,Percent
1,IP,Cannabis,Sex,Male,4,04/01/2020,04/30/2020,2.461636828644501,Percent
1,IP,Benzodiazepine,Sex,Male,4,04/01/2020,04/30/2020,0.663363171355499,Percent
1,IP,All Drugs,Sex,Male,5,05/01/2020,05/31/2020,29.40525383707202,Percent
1,IP,All Opioids,Sex,Male,5,05/01/2020,05/31/2020,4.48642266824085,Percent
1,IP,Stimulants,Sex,Male,5,05/01/2020,05/31/2020,3.29840613931523,Percent
1,IP,Cannabis,Sex,Male,5,05/01/2020,05/31/2020,2.575265643447461,Percent
1,IP,Benzodiazepine,Sex,Male,5,05/01/2020,05/31/2020,0.796930342384888,Percent
1,IP,All Drugs,Sex,Male,6,06/01/2020,06/30/2020,29.792010564542753,Percent
1,IP,All Opioids,Sex,Male,6,06/01/2020,06/30/2020,4.034334763948498,Percent
1,IP,Stimulants,Sex,Male,6,06/01/2020,06/30/2020,2.779795311984153,Percent
1,IP,Cannabis,Sex,Male,6,06/01/2020,06/30/2020,2.449653350940905,Percent
1,IP,Benzodiazepine,Sex,Male,6,06/01/2020,06/30/2020,0.732915153516012,Percent
1,IP,All Drugs,Sex,Male,7,07/01/2020,07/31/2020,29.05181214905564,Percent
1,IP,All Opioids,Sex,Male,7,07/01/2020,07/31/2020,4.147524247064829,Percent
1,IP,Stimulants,Sex,Male,7,07/01/2020,07/31/2020,2.756508422664625,Percent
1,IP,Cannabis,Sex,Male,7,07/01/2020,07/31/2020,2.462991322103114,Percent
1,IP,Benzodiazepine,Sex,Male,7,07/01/2020,07/31/2020,0.867789688616641,Percent
1,IP,All Drugs,Sex,Male,8,08/01/2020,08/31/2020,29.59541255176808,Percent
1,IP,All Opioids,Sex,Male,8,08/01/2020,08/31/2020,4.523733673144314,Percent
1,IP,Stimulants,Sex,Male,8,08/01/2020,08/31/2020,2.809812042051609,Percent
1,IP,Cannabis,Sex,Male,8,08/01/2020,08/31/2020,2.472124880535202,Percent
1,IP,Benzodiazepine,Sex,Male,8,08/01/2020,08/31/2020,1.006690028671551,Percent
1,IP,All Drugs,Sex,Male,9,09/01/2020,09/30/2020,30.138952312610083,Percent
1,IP,All Opioids,Sex,Male,9,09/01/2020,09/30/2020,4.36427686085198,Percent
1,IP,Stimulants,Sex,Male,9,09/01/2020,09/30/2020,2.765999086698414,Percent
1,IP,Cannabis,Sex,Male,9,09/01/2020,09/30/2020,2.400678452606171,Percent
1,IP,Benzodiazepine,Sex,Male,9,09/01/2020,09/30/2020,0.802400678452606,Percent
1,IP,All Drugs,Sex,Male,10,10/01/2020,10/31/2020,29.839060461070034,Percent
1,IP,All Opioids,Sex,Male,10,10/01/2020,10/31/2020,4.324861741129684,Percent
1,IP,Stimulants,Sex,Male,10,10/01/2020,10/31/2020,2.92052445162493,Percent
1,IP,Cannabis,Sex,Male,10,10/01/2020,10/31/2020,2.479338842975207,Percent
1,IP,Benzodiazepine,Sex,Male,10,10/01/2020,10/31/2020,0.695954762940409,Percent
1,IP,All Drugs,Sex,Male,11,11/01/2020,11/30/2020,28.983228511530395,Percent
1,IP,All Opioids,Sex,Male,11,11/01/2020,11/30/2020,4.009433962264151,Percent
1,IP,Stimulants,Sex,Male,11,11/01/2020,11/30/2020,2.52227463312369,Percent
1,IP,Cannabis,Sex,Male,11,11/01/2020,11/30/2020,2.27332285115304,Percent
1,IP,Benzodiazepine,Sex,Male,11,11/01/2020,11/30/2020,0.825471698113208,Percent
1,IP,All Drugs,Sex,Male,12,12/01/2020,12/31/2020,28.169542385596397,Percent
1,IP,All Opioids,Sex,Male,12,12/01/2020,12/31/2020,3.607151787946987,Percent
1,IP,Stimulants,Sex,Male,12,12/01/2020,12/31/2020,2.569392348087022,Percent
1,IP,Cannabis,Sex,Male,12,12/01/2020,12/31/2020,2.188047011752938,Percent
1,IP,Benzodiazepine,Sex,Male,12,12/01/2020,12/31/2020,0.618904726181545,Percent
1,IP,All Drugs,Sex,Male,13,01/01/2021,01/31/2021,28.768066070199588,Percent
1,IP,All Opioids,Sex,Male,13,01/01/2021,01/31/2021,3.847838328223738,Percent
1,IP,Stimulants,Sex,Male,13,01/01/2021,01/31/2021,2.740411687417882,Percent
1,IP,Cannabis,Sex,Male,13,01/01/2021,01/31/2021,2.32121629231058,Percent
1,IP,Benzodiazepine,Sex,Male,13,01/01/2021,01/31/2021,0.588124882687856,Percent
1,IP,All Drugs,Sex,Male,14,02/01/2021,02/28/2021,29.480077421077223,Percent
1,IP,All Opioids,Sex,Male,14,02/01/2021,02/28/2021,3.864379630247614,Percent
1,IP,Stimulants,Sex,Male,14,02/01/2021,02/28/2021,2.756457318294066,Percent
1,IP,Cannabis,Sex,Male,14,02/01/2021,02/28/2021,2.249215777881599,Percent
1,IP,Benzodiazepine,Sex,Male,14,02/01/2021,02/28/2021,0.560635386771675,Percent
1,IP,All Drugs,Sex,Male,15,03/01/2021,03/31/2021,28.825794032723774,Percent
1,IP,All Opioids,Sex,Male,15,03/01/2021,03/31/2021,3.639316650625601,Percent
1,IP,Stimulants,Sex,Male,15,03/01/2021,03/31/2021,2.827237728585178,Percent
1,IP,Cannabis,Sex,Male,15,03/01/2021,03/31/2021,2.243743984600578,Percent
1,IP,Benzodiazepine,Sex,Male,15,03/01/2021,03/31/2021,0.625601539942252,Percent
1,IP,All Drugs,Sex,Male,16,04/01/2021,04/30/2021,28.64215868300532,Percent
1,IP,All Opioids,Sex,Male,16,04/01/2021,04/30/2021,3.4657754672608,Percent
1,IP,Stimulants,Sex,Male,16,04/01/2021,04/30/2021,2.593142715682634,Percent
1,IP,Cannabis,Sex,Male,16,04/01/2021,04/30/2021,2.407476172793662,Percent
1,IP,Benzodiazepine,Sex,Male,16,04/01/2021,04/30/2021,0.457977472459463,Percent
1,IP,All Drugs,Sex,Male,17,05/01/2021,05/31/2021,28.611826808269967,Percent
1,IP,All Opioids,Sex,Male,17,05/01/2021,05/31/2021,3.506566957833218,Percent
1,IP,Stimulants,Sex,Male,17,05/01/2021,05/31/2021,2.802739898196443,Percent
1,IP,Cannabis,Sex,Male,17,05/01/2021,05/31/2021,2.086344498209012,Percent
1,IP,Benzodiazepine,Sex,Male,17,05/01/2021,05/31/2021,0.710111229812103,Percent
1,IP,All Drugs,Sex,Male,18,06/01/2021,06/30/2021,29.5307393475982,Percent
1,IP,All Opioids,Sex,Male,18,06/01/2021,06/30/2021,4.032805081087747,Percent
1,IP,Stimulants,Sex,Male,18,06/01/2021,06/30/2021,2.725534932478264,Percent
1,IP,Cannabis,Sex,Male,18,06/01/2021,06/30/2021,2.318554603194179,Percent
1,IP,Benzodiazepine,Sex,Male,18,06/01/2021,06/30/2021,0.554973176296479,Percent
1,IP,All Drugs,Sex,Male,19,07/01/2021,07/31/2021,28.463491670279307,Percent
1,IP,All Opioids,Sex,Male,19,07/01/2021,07/31/2021,3.870688053508391,Percent
1,IP,Stimulants,Sex,Male,19,07/01/2021,07/31/2021,2.743543692326748,Percent
1,IP,Cannabis,Sex,Male,19,07/01/2021,07/31/2021,2.291447327676968,Percent
1,IP,Benzodiazepine,Sex,Male,19,07/01/2021,07/31/2021,0.786523812472905,Percent
1,IP,All Drugs,Sex,Male,20,08/01/2021,08/31/2021,27.168252828155865,Percent
1,IP,All Opioids,Sex,Male,20,08/01/2021,08/31/2021,3.621236607410068,Percent
1,IP,Stimulants,Sex,Male,20,08/01/2021,08/31/2021,2.83114862033878,Percent
1,IP,Cannabis,Sex,Male,20,08/01/2021,08/31/2021,2.065002693481774,Percent
1,IP,Benzodiazepine,Sex,Male,20,08/01/2021,08/31/2021,0.646435625785599,Percent
1,IP,All Drugs,Sex,Male,21,09/01/2021,09/30/2021,27.17815344603381,Percent
1,IP,All Opioids,Sex,Male,21,09/01/2021,09/30/2021,3.560591987119945,Percent
1,IP,Stimulants,Sex,Male,21,09/01/2021,09/30/2021,2.582203232398291,Percent
1,IP,Cannabis,Sex,Male,21,09/01/2021,09/30/2021,2.03108551613103,Percent
1,IP,Benzodiazepine,Sex,Male,21,09/01/2021,09/30/2021,0.662579726298842,Percent
1,IP,All Drugs,Sex,Male,22,10/01/2021,10/31/2021,26.77629537697797,Percent
1,IP,All Opioids,Sex,Male,22,10/01/2021,10/31/2021,3.394353087185852,Percent
1,IP,Stimulants,Sex,Male,22,10/01/2021,10/31/2021,2.500775674837108,Percent
1,IP,Cannabis,Sex,Male,22,10/01/2021,10/31/2021,1.991932981694074,Percent
1,IP,Benzodiazepine,Sex,Male,22,10/01/2021,10/31/2021,0.639156065777226,Percent
1,IP,All Drugs,Sex,Male,23,11/01/2021,11/30/2021,27.749440159243594,Percent
1,IP,All Opioids,Sex,Male,23,11/01/2021,11/30/2021,3.489674048270714,Percent
1,IP,Stimulants,Sex,Male,23,11/01/2021,11/30/2021,2.649912913660114,Percent
1,IP,Cannabis,Sex,Male,23,11/01/2021,11/30/2021,2.08385170440408,Percent
1,IP,Benzodiazepine,Sex,Male,23,11/01/2021,11/30/2021,0.534958945011197,Percent
1,IP,All Drugs,Sex,Male,24,12/01/2021,12/31/2021,27.050252195030822,Percent
1,IP,All Opioids,Sex,Male,24,12/01/2021,12/31/2021,3.3003300330033,Percent
1,IP,Stimulants,Sex,Male,24,12/01/2021,12/31/2021,2.696307366585715,Percent
1,IP,Cannabis,Sex,Male,24,12/01/2021,12/31/2021,1.936608755215144,Percent
1,IP,Benzodiazepine,Sex,Male,24,12/01/2021,12/31/2021,0.703655271187496,Percent
1,IP,All Drugs,Sex,Male,25,01/01/2022,01/31/2022,26.35061347722747,Percent
1,IP,All Opioids,Sex,Male,25,01/01/2022,01/31/2022,3.623048756985932,Percent
1,IP,Stimulants,Sex,Male,25,01/01/2022,01/31/2022,2.627352733346181,Percent
1,IP,Cannabis,Sex,Male,25,01/01/2022,01/31/2022,2.132716644183208,Percent
1,IP,Benzodiazepine,Sex,Male,25,01/01/2022,01/31/2022,0.661656067321899,Percent
1,IP,All Drugs,Sex,Male,26,02/01/2022,02/28/2022,27.82789729354615,Percent
1,IP,All Opioids,Sex,Male,26,02/01/2022,02/28/2022,3.913948646773075,Percent
1,IP,Stimulants,Sex,Male,26,02/01/2022,02/28/2022,3.060374739764053,Percent
1,IP,Cannabis,Sex,Male,26,02/01/2022,02/28/2022,2.248438584316447,Percent
1,IP,Benzodiazepine,Sex,Male,26,02/01/2022,02/28/2022,0.73560027758501,Percent
1,IP,All Drugs,Sex,Male,27,03/01/2022,03/31/2022,29.226858453716908,Percent
1,IP,All Opioids,Sex,Male,27,03/01/2022,03/31/2022,3.782007564015128,Percent
1,IP,Stimulants,Sex,Male,27,03/01/2022,03/31/2022,3.013206026412053,Percent
1,IP,Cannabis,Sex,Male,27,03/01/2022,03/31/2022,2.498604997209994,Percent
1,IP,Benzodiazepine,Sex,Male,27,03/01/2022,03/31/2022,0.750201500403001,Percent
1,IP,All Drugs,Sex,Male,28,04/01/2022,04/30/2022,28.764935147913874,Percent
1,IP,All Opioids,Sex,Male,28,04/01/2022,04/30/2022,3.65471854833557,Percent
1,IP,Stimulants,Sex,Male,28,04/01/2022,04/30/2022,2.792153855983643,Percent
1,IP,Cannabis,Sex,Male,28,04/01/2022,04/30/2022,2.332119353395949,Percent
1,IP,Benzodiazepine,Sex,Male,28,04/01/2022,04/30/2022,0.594211232509105,Percent
1,IP,All Drugs,Sex,Male,29,05/01/2022,05/31/2022,28.381635049125624,Percent
1,IP,All Opioids,Sex,Male,29,05/01/2022,05/31/2022,3.689056417227955,Percent
1,IP,Stimulants,Sex,Male,29,05/01/2022,05/31/2022,2.774516467898412,Percent
1,IP,Cannabis,Sex,Male,29,05/01/2022,05/31/2022,2.020638942099734,Percent
1,IP,Benzodiazepine,Sex,Male,29,05/01/2022,05/31/2022,0.63029104615955,Percent
1,IP,All Drugs,Sex,Male,30,06/01/2022,06/30/2022,28.74310846806665,Percent
1,IP,All Opioids,Sex,Male,30,06/01/2022,06/30/2022,3.976955956141981,Percent
1,IP,Stimulants,Sex,Male,30,06/01/2022,06/30/2022,2.799975221458217,Percent
1,IP,Cannabis,Sex,Male,30,06/01/2022,06/30/2022,2.044229697082327,Percent
1,IP,Benzodiazepine,Sex,Male,30,06/01/2022,06/30/2022,0.774329430713002,Percent
1,IP,All Drugs,Sex,Male,31,07/01/2022,07/31/2022,28.237882770001832,Percent
1,IP,All Opioids,Sex,Male,31,07/01/2022,07/31/2022,3.73449055681193,Percent
1,IP,Stimulants,Sex,Male,31,07/01/2022,07/31/2022,3.06216001466903,Percent
1,IP,Cannabis,Sex,Male,31,07/01/2022,07/31/2022,1.937534380539087,Percent
1,IP,Benzodiazepine,Sex,Male,31,07/01/2022,07/31/2022,0.641770062954587,Percent
1,IP,All Drugs,Sex,Male,32,08/01/2022,08/31/2022,28.418549346016647,Percent
1,IP,All Opioids,Sex,Male,32,08/01/2022,08/31/2022,3.406658739595719,Percent
1,IP,Stimulants,Sex,Male,32,08/01/2022,08/31/2022,2.764565992865636,Percent
1,IP,Cannabis,Sex,Male,32,08/01/2022,08/31/2022,2.009512485136742,Percent
1,IP,Benzodiazepine,Sex,Male,32,08/01/2022,08/31/2022,0.576694411414982,Percent
1,IP,All Drugs,Sex,Male,33,09/01/2022,09/30/2022,28.137261007660207,Percent
1,IP,All Opioids,Sex,Male,33,09/01/2022,09/30/2022,3.855016503705549,Percent
1,IP,Stimulants,Sex,Male,33,09/01/2022,09/30/2022,2.808743850034253,Percent
1,IP,Cannabis,Sex,Male,33,09/01/2022,09/30/2022,2.148595628074983,Percent
1,IP,Benzodiazepine,Sex,Male,33,09/01/2022,09/30/2022,0.697515102447531,Percent
1,IP,All Drugs,Sex,Male,34,10/01/2022,10/31/2022,27.87412426783048,Percent
1,IP,All Opioids,Sex,Male,34,10/01/2022,10/31/2022,3.657976340875158,Percent
1,IP,Stimulants,Sex,Male,34,10/01/2022,10/31/2022,3.026300677615712,Percent
1,IP,Cannabis,Sex,Male,34,10/01/2022,10/31/2022,2.078787182726542,Percent
1,IP,Benzodiazepine,Sex,Male,34,10/01/2022,10/31/2022,0.574250602963133,Percent
1,IP,All Drugs,Sex,Male,35,11/01/2022,11/30/2022,27.6633152024614,Percent
1,IP,All Opioids,Sex,Male,35,11/01/2022,11/30/2022,3.911872974012417,Percent
1,IP,Stimulants,Sex,Male,35,11/01/2022,11/30/2022,3.06027141365859,Percent
1,IP,Cannabis,Sex,Male,35,11/01/2022,11/30/2022,2.115268391846602,Percent
1,IP,Benzodiazepine,Sex,Male,35,11/01/2022,11/30/2022,0.736223284434921,Percent
1,IP,All Drugs,Sex,Male,36,12/01/2022,12/31/2022,27.29737206085754,Percent
1,IP,All Opioids,Sex,Male,36,12/01/2022,12/31/2022,3.491009681881051,Percent
1,IP,Stimulants,Sex,Male,36,12/01/2022,12/31/2022,2.910096818810512,Percent
1,IP,Cannabis,Sex,Male,36,12/01/2022,12/31/2022,1.853388658367912,Percent
1,IP,Benzodiazepine,Sex,Male,36,12/01/2022,12/31/2022,0.608575380359613,Percent
1,IP,All Drugs,Sex,Male,37,01/01/2023,01/31/2023,28.68876676712167,Percent
1,IP,All Opioids,Sex,Male,37,01/01/2023,01/31/2023,3.87047213850972,Percent
1,IP,Stimulants,Sex,Male,37,01/01/2023,01/31/2023,2.954558884358566,Percent
1,IP,Cannabis,Sex,Male,37,01/01/2023,01/31/2023,2.304555929799681,Percent
1,IP,Benzodiazepine,Sex,Male,37,01/01/2023,01/31/2023,0.685457661171187,Percent
1,IP,All Drugs,Sex,Male,38,02/01/2023,02/28/2023,29.090326713645098,Percent
1,IP,All Opioids,Sex,Male,38,02/01/2023,02/28/2023,3.747597693786035,Percent
1,IP,Stimulants,Sex,Male,38,02/01/2023,02/28/2023,3.222293401665599,Percent
1,IP,Cannabis,Sex,Male,38,02/01/2023,02/28/2023,2.235746316463806,Percent
1,IP,Benzodiazepine,Sex,Male,38,02/01/2023,02/28/2023,0.576553491351698,Percent
1,IP,All Drugs,Sex,Male,39,03/01/2023,03/31/2023,29.155488160503907,Percent
1,IP,All Opioids,Sex,Male,39,03/01/2023,03/31/2023,3.895952408725066,Percent
1,IP,Stimulants,Sex,Male,39,03/01/2023,03/31/2023,3.295229207978538,Percent
1,IP,Cannabis,Sex,Male,39,03/01/2023,03/31/2023,2.128776390994984,Percent
1,IP,Benzodiazepine,Sex,Male,39,03/01/2023,03/31/2023,0.565729616237023,Percent
1,IP,All Drugs,Sex,Male,40,04/01/2023,04/30/2023,30.432068798113598,Percent
1,IP,All Opioids,Sex,Male,40,04/01/2023,04/30/2023,4.119564463555032,Percent
1,IP,Stimulants,Sex,Male,40,04/01/2023,04/30/2023,3.550870379360566,Percent
1,IP,Cannabis,Sex,Male,40,04/01/2023,04/30/2023,2.448158679520078,Percent
1,IP,Benzodiazepine,Sex,Male,40,04/01/2023,04/30/2023,0.811429364033567,Percent
1,IP,All Drugs,Sex,Male,41,05/01/2023,05/27/2023,31.091510474090406,Percent
1,IP,All Opioids,Sex,Male,41,05/01/2023,05/27/2023,3.766997427416391,Percent
1,IP,Stimulants,Sex,Male,41,05/01/2023,05/27/2023,3.307607497243661,Percent
1,IP,Cannabis,Sex,Male,41,05/01/2023,05/27/2023,2.241822859242925,Percent
1,IP,Benzodiazepine,Sex,Male,41,05/01/2023,05/27/2023,0.735023888276369,Percent
1,IP,All Drugs,Total,Total,1,01/01/2020,01/31/2020,26.752949737512346,Percent
1,IP,All Opioids,Total,Total,1,01/01/2020,01/31/2020,3.537086127137585,Percent
1,IP,Stimulants,Total,Total,1,01/01/2020,01/31/2020,1.993346847549249,Percent
1,IP,Cannabis,Total,Total,1,01/01/2020,01/31/2020,1.946566869379905,Percent
1,IP,Benzodiazepine,Total,Total,1,01/01/2020,01/31/2020,0.636727480638287,Percent
1,IP,All Drugs,Total,Total,2,02/01/2020,02/29/2020,26.699110589025004,Percent
1,IP,All Opioids,Total,Total,2,02/01/2020,02/29/2020,3.538065670973877,Percent
1,IP,Stimulants,Total,Total,2,02/01/2020,02/29/2020,1.977401129943503,Percent
1,IP,Cannabis,Total,Total,2,02/01/2020,02/29/2020,1.941041561783297,Percent
1,IP,Benzodiazepine,Total,Total,2,02/01/2020,02/29/2020,0.612518879006545,Percent
1,IP,All Drugs,Total,Total,3,03/01/2020,03/31/2020,25.866544510612304,Percent
1,IP,All Opioids,Total,Total,3,03/01/2020,03/31/2020,3.777675981065812,Percent
1,IP,Stimulants,Total,Total,3,03/01/2020,03/31/2020,2.098030233623454,Percent
1,IP,Cannabis,Total,Total,3,03/01/2020,03/31/2020,1.902580546648343,Percent
1,IP,Benzodiazepine,Total,Total,3,03/01/2020,03/31/2020,0.693235608489846,Percent
1,IP,All Drugs,Total,Total,4,04/01/2020,04/30/2020,23.62198708888804,Percent
1,IP,All Opioids,Total,Total,4,04/01/2020,04/30/2020,3.147561022193361,Percent
1,IP,Stimulants,Total,Total,4,04/01/2020,04/30/2020,2.009244050574888,Percent
1,IP,Cannabis,Total,Total,4,04/01/2020,04/30/2020,1.944306505214103,Percent
1,IP,Benzodiazepine,Total,Total,4,04/01/2020,04/30/2020,0.523320218495741,Percent
1,IP,All Drugs,Total,Total,5,05/01/2020,05/31/2020,25.829711243640286,Percent
1,IP,All Opioids,Total,Total,5,05/01/2020,05/31/2020,3.67599986522457,Percent
1,IP,Stimulants,Total,Total,5,05/01/2020,05/31/2020,2.196839516156205,Percent
1,IP,Cannabis,Total,Total,5,05/01/2020,05/31/2020,2.102496714848883,Percent
1,IP,Benzodiazepine,Total,Total,5,05/01/2020,05/31/2020,0.677246537956131,Percent
1,IP,All Drugs,Total,Total,6,06/01/2020,06/30/2020,26.084433040078203,Percent
1,IP,All Opioids,Total,Total,6,06/01/2020,06/30/2020,3.406036168132942,Percent
1,IP,Stimulants,Total,Total,6,06/01/2020,06/30/2020,1.933651026392962,Percent
1,IP,Cannabis,Total,Total,6,06/01/2020,06/30/2020,2.019183773216031,Percent
